AcquiredDate,CreatedYear,Creator,Description,imageUrl_s,MainTitle,url,Owner,Size,Type,sk1,sk2,sk3
1900,,項達言（撰文）、丁治磐（書法）、李奇茂（繪畫）,,,在台灣策動惠州起義,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMDY=,國立國父紀念館,90 x 94 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、丁治磐（書法）、李奇茂（繪畫）,,,在台灣策動惠州起義,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMDY=,國立國父紀念館,90 x 94 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、朱玖瑩（書法）、李奇茂（繪畫）,,,同盟會成立,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMDc=,國立國父紀念館,95 x 96 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、朱玖瑩（書法）、李奇茂（繪畫）,,,同盟會成立,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMDc=,國立國父紀念館,95 x 96 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、陳定山（書法）、李奇茂（繪畫）,,,鎮南關親臨前敵,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMDg=,國立國父紀念館,92 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、陳定山（書法）、李奇茂（繪畫）,,,鎮南關親臨前敵,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMDg=,國立國父紀念館,92 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、高逸鴻（書法）、李奇茂（繪畫）,,,發展海外組織,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMDk=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、高逸鴻（書法）、李奇茂（繪畫）,,,發展海外組織,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMDk=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、劉行之（書法）、李奇茂（繪畫）,,,辛亥廣州之役,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTA=,國立國父紀念館,93 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、劉行之（書法）、李奇茂（繪畫）,,,辛亥廣州之役,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTA=,國立國父紀念館,93 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、陳子和（書法）、李奇茂（繪畫）,,,武昌首義,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTE=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、陳子和（書法）、李奇茂（繪畫）,,,武昌首義,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTE=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、魏景蒙（書法）、李奇茂（繪畫）,,,開創中華民國,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTI=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、魏景蒙（書法）、李奇茂（繪畫）,,,開創中華民國,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTI=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、王愷和（書法）、李奇茂（繪畫）,,,推翻滿清,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTM=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、王愷和（書法）、李奇茂（繪畫）,,,推翻滿清,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTM=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、李超哉（書法）、李奇茂（繪畫）,,,二度來台,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTQ=,國立國父紀念館,94 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、李超哉（書法）、李奇茂（繪畫）,,,二度來台,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTQ=,國立國父紀念館,94 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、胡克敏（書法）、李奇茂（繪畫）,,,重組中華革命黨,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTU=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、胡克敏（書法）、李奇茂（繪畫）,,,重組中華革命黨,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTU=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、傅狷夫（書法）、李奇茂（繪畫）,,,南下護法,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTY=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、傅狷夫（書法）、李奇茂（繪畫）,,,南下護法,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTY=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、陳子和（書法）、李奇茂（繪畫）,,,在滬著書立說,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTc=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、陳子和（書法）、李奇茂（繪畫）,,,在滬著書立說,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTc=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、尤光先（書法）、李奇茂（繪畫）,,,出任非常大總統,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTg=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、尤光先（書法）、李奇茂（繪畫）,,,出任非常大總統,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTg=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、程芥子（書法）、李奇茂（繪畫）,,,廣州蒙難,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTk=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、程芥子（書法）、李奇茂（繪畫）,,,廣州蒙難,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMTk=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、吳平（書法）、李奇茂（繪畫）,,,再任大元帥,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjA=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、吳平（書法）、李奇茂（繪畫）,,,再任大元帥,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjA=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、吳萬谷（書法）、李奇茂（繪畫）,,,改組中國國民黨,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjE=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、吳萬谷（書法）、李奇茂（繪畫）,,,改組中國國民黨,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjE=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、董開章（書法）、李奇茂（繪畫）,,,講演三民主義,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjI=,國立國父紀念館,95 x 96 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、董開章（書法）、李奇茂（繪畫）,,,講演三民主義,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjI=,國立國父紀念館,95 x 96 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、陳其銓（書法）、李奇茂（繪畫）,,,建立革命軍,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjM=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、陳其銓（書法）、李奇茂（繪畫）,,,建立革命軍,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjM=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、丁翼（書法）、李奇茂（繪畫）,,,督師北伐,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjQ=,國立國父紀念館,93 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、丁翼（書法）、李奇茂（繪畫）,,,督師北伐,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjQ=,國立國父紀念館,93 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、鍾壽仁（書法）、李奇茂（繪畫）,,,偉人逝世,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjU=,國立國父紀念館,95 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,項達言（撰文）、鍾壽仁（書法）、李奇茂（繪畫）,,,偉人逝世,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTFfMjU=,國立國父紀念館,95 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,王健民（撰文）、鄭彥棻（書法）,,,國父與總統蔣公,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTI=,國立國父紀念館,90 x 105 cm,藝術類\書法,藝術類,書法,國父
1900,,王健民（撰文）、鄭彥棻（書法）,,,國父與總統蔣公,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTI=,國立國父紀念館,90 x 105 cm,藝術類\書法,藝術類,書法,國父
1900,,李守孔（撰文）、楊亮功（書法）、李奇茂（繪畫）,,,兩大偉人之初晤,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDE=,國立國父紀念館,97 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、楊亮功（書法）、李奇茂（繪畫）,,,兩大偉人之初晤,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDE=,國立國父紀念館,97 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、袁守謙（書法）、李奇茂（繪畫）,,,受命於危急之秋,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDI=,國立國父紀念館,94 x 94 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、袁守謙（書法）、李奇茂（繪畫）,,,受命於危急之秋,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDI=,國立國父紀念館,94 x 94 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、葉公超（書法）、李奇茂（繪畫）,,,護法與討袁,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDM=,國立國父紀念館,95 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、葉公超（書法）、李奇茂（繪畫）,,,護法與討袁,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDM=,國立國父紀念館,95 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、蔣彥士（書法）、李奇茂（繪畫）,,,加入粵軍陣營,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDQ=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、蔣彥士（書法）、李奇茂（繪畫）,,,加入粵軍陣營,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDQ=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、錢思亮（書法）、李奇茂（繪畫）,,,長談汕頭營次,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDU=,國立國父紀念館,95 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、錢思亮（書法）、李奇茂（繪畫）,,,長談汕頭營次,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDU=,國立國父紀念館,95 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、丁治磐（書法）、李奇茂（繪畫）,,,報告閩粵戰況,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDY=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、丁治磐（書法）、李奇茂（繪畫）,,,報告閩粵戰況,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDY=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、朱玖瑩（書法）、李奇茂（繪畫）,,,訪問日本,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDc=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、朱玖瑩（書法）、李奇茂（繪畫）,,,訪問日本,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDc=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、黃君璧（書法）、李奇茂（繪畫）,,,墨絰從戎,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDg=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、黃君璧（書法）、李奇茂（繪畫）,,,墨絰從戎,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDg=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、高逸鴻（書法）、李奇茂（繪畫）,,,兼程赴難,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDk=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、高逸鴻（書法）、李奇茂（繪畫）,,,兼程赴難,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMDk=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、劉行之（書法）、李奇茂（繪畫）,,,樂與共生死,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTA=,國立國父紀念館,95 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、劉行之（書法）、李奇茂（繪畫）,,,樂與共生死,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTA=,國立國父紀念館,95 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、王壯為（書法）、李奇茂（繪畫）,,,大本營參謀長,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTE=,國立國父紀念館,96 x 94 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、王壯為（書法）、李奇茂（繪畫）,,,大本營參謀長,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTE=,國立國父紀念館,96 x 94 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、魏景蒙（書法）、李奇茂（繪畫）,,,勞軍江村,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTI=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、魏景蒙（書法）、李奇茂（繪畫）,,,勞軍江村,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTI=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、王愷和（書法）、李奇茂（繪畫）,,,三水慰問傷患官兵,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTM=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、王愷和（書法）、李奇茂（繪畫）,,,三水慰問傷患官兵,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTM=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、姚夢谷（書法）、李奇茂（繪畫）,,,視察惠州前線,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTQ=,國立國父紀念館,97 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、姚夢谷（書法）、李奇茂（繪畫）,,,視察惠州前線,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTQ=,國立國父紀念館,97 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、胡克敏（書法）、李奇茂（繪畫）,,,檢視虎門大礮,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTU=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、胡克敏（書法）、李奇茂（繪畫）,,,檢視虎門大礮,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTU=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、傅狷夫（書法）、李奇茂（繪畫）,,,繼往開來,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTY=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、傅狷夫（書法）、李奇茂（繪畫）,,,繼往開來,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTY=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、李猷（書法）、李奇茂（繪畫）,,,敉平廣州商團事變,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTc=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、李猷（書法）、李奇茂（繪畫）,,,敉平廣州商團事變,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTc=,國立國父紀念館,90 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、尤光先（書法）、李奇茂（繪畫）,,,海天永訣,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTg=,國立國父紀念館,97 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、尤光先（書法）、李奇茂（繪畫）,,,海天永訣,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTg=,國立國父紀念館,97 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、程芥子（書法）、李奇茂（繪畫）,,,告慰國父之靈,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTk=,國立國父紀念館,97 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、程芥子（書法）、李奇茂（繪畫）,,,告慰國父之靈,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMTk=,國立國父紀念館,97 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、吳平（書法）、李奇茂（繪畫）,,,國父奉安大典,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMjA=,國立國父紀念館,95 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、吳平（書法）、李奇茂（繪畫）,,,國父奉安大典,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMjA=,國立國父紀念館,95 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、吳萬谷（書法）、李奇茂（繪畫）,,,講述國父遺教,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMjE=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
1900,,李守孔（撰文）、吳萬谷（書法）、李奇茂（繪畫）,,,講述國父遺教,https://collections.culture.tw/Object.aspx?SYSUID=19&RNO=QTJfMjE=,國立國父紀念館,96 x 95 cm,藝術類\水墨畫,藝術類,水墨畫,國父
