name,category,size,era,desc,url,imageUrl_s,id,sk1,sk2,sk3
掐絲琺瑯瓶,琺瑯器,高7.8公分 口徑3.8公分 腹徑3.1公分 底徑3.0公分,清 乾隆,銅胎掐絲琺瑯瓶，侈口短頸，碩腹，足外撇，鑄連於一金屬如意足座上。口部以透雕螭紋的金屬封住，頸部與腹外壁均以掐絲技法裝飾，頸部飾蕉葉；腹外壁飾藍地獸面紋，上下分別有一圈淺綠色如意雲頭，腹足交界處露胎銅稜一圈，足牆外壁飾淺綠色如意雲頭，收納於雕紫檀蟠龍方盒多寶格（故雕877）中。,https://digitalarchive.npm.gov.tw/Collection/Detail/71745?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=281951&randomCode=78480563303&maxW=200&maxH=200,故琺000844,故,琺,琺瑯器
掐絲琺瑯方水盛,琺瑯器,長3.0公分 寬3.0公分 高約1.6公分 口徑1.0公分,清,本器為小水盛，覆斗方形，下寬上窄，方口，平底，器表以琺瑯釉繪番蓮花和卷葉紋，根據琺瑯之灰藍釉色判斷，很可能是康熙時期的作品。本器帶銅勺、木座，存放在院藏「雕紫檀蟠龍方盒百什件」（故雜877）中。,https://digitalarchive.npm.gov.tw/Collection/Detail/71744?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=281949&randomCode=72975778634&maxW=200&maxH=200,故琺000843,故,琺,琺瑯器
掐絲琺瑯夔龍碗,琺瑯器,高3.9公分 口徑8.1公分,清 乾隆,銅胎，口略侈，垂腹，圈足小碗。碗內鍍金，器外淺藍地飾回首夔龍四，腹下方飾一圈仰蓮瓣。器底陰刻「大清乾隆年製」雙方框楷書款。一式十個碗裝成一屜，屜中每格有榫頭鎖住。,https://digitalarchive.npm.gov.tw/Collection/Detail/71712?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=329577&randomCode=955066573&maxW=200&maxH=200,中琺000412,中,琺,琺瑯器
掐絲琺瑯雙耳活環蓋罐,琺瑯器,寬5.4公分 通高4.9公分,清,小蓋罐，直頸、圓腹，高圈足，肩上鑄兩半圓形耳，上套活環。全器以藍琺瑯為底，並掐飾各式紋樣。蓋面以鈕為中心，掐四朵如意雲頭紋，頸部飾蓮瓣紋，器身分三段，上段掐圈紋內填白琺瑯，中段飾如意雲紋與火珠紋，第三段上掐蟬紋，近圈足處為蓮瓣紋，紋飾內填紅、黃、藍、紫、白各色琺瑯。,https://digitalarchive.npm.gov.tw/Collection/Detail/71698?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=318041&randomCode=1654180832&maxW=200&maxH=200,故琺000930,故,琺,琺瑯器
西洋畫琺瑯花卉紋鍍金錶,琺瑯器,徑4.6公分,清,圓形鍍金懷錶，錶冠上配繫鏈及用以上弦的鑰匙。白色錶盤，其上有時、分針及阿拉伯、羅馬數字刻度，錶盤上覆有球狀的玻璃錶蒙。錶殼背面嵌畫琺瑯，彩繪西洋靜物畫風格的花卉盆景，殼緣鏨刻紋樣並繪飾琺瑯折枝花卉。,https://digitalarchive.npm.gov.tw/Collection/Detail/71670?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=318035&randomCode=1087005342&maxW=200&maxH=200,故琺000929,故,琺,琺瑯器
銅胎琺瑯鈕子,琺瑯器,高3.7公分 徑2.5公分,清,本件為圖片中銅胎琺瑯鈕子的其中一件。,https://digitalarchive.npm.gov.tw/Collection/Detail/61960?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=617104&randomCode=1440107938&maxW=200&maxH=200,故琺001020,故,琺,琺瑯器
銅胎琺瑯鈕子,琺瑯器,高3.7公分 徑2.5公分,清,本件為圖片中銅胎琺瑯鈕子的其中一件。,https://digitalarchive.npm.gov.tw/Collection/Detail/61959?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=617102&randomCode=1702422884&maxW=200&maxH=200,故琺001019,故,琺,琺瑯器
銅胎琺瑯鈕子,琺瑯器,高3.7公分 徑2.5公分,清,本件為圖片中銅胎琺瑯鈕子的其中一件。,https://digitalarchive.npm.gov.tw/Collection/Detail/61958?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=617100&randomCode=1821910492&maxW=200&maxH=200,故琺001018,故,琺,琺瑯器
銅胎琺瑯鈕子,琺瑯器,高3.7公分 徑2.5公分,清,本件為圖片中銅胎琺瑯鈕子的其中一件。,https://digitalarchive.npm.gov.tw/Collection/Detail/61957?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=617098&randomCode=819498281&maxW=200&maxH=200,故琺001017,故,琺,琺瑯器
銅胎琺瑯鈕子,琺瑯器,徑2.5公分 高約3.7公分,清,本件為圖片中銅胎琺瑯鈕子的其中一件。,https://digitalarchive.npm.gov.tw/Collection/Detail/61956?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=617096&randomCode=1709513817&maxW=200&maxH=200,故琺001016,故,琺,琺瑯器
銅胎畫琺瑯雲龍盤,琺瑯器,高7.9公分 深6.7公分 口徑52.7公分 足徑40.9公分,清,銅胎，敞口，淺壁，平底，圈足。以畫琺瑯為飾，白地，盤內繪雲龍紋，一隻有紅色火焰圍繞的綠色龍，龍頭於盤心，身體穿梭藍色雲間繞成圓形，內壁繪雲蝠紋，分列五隻紅色蝙蝠飛翔雲間，外壁有二綠三紅共五隻行龍穿梭雲紋，盤外底中心繪藍色夔紋，夔身是由朵雲紋變形而成，盤繞成圓形。口緣及足底緣鍍金。,https://digitalarchive.npm.gov.tw/Collection/Detail/61955?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=336870&randomCode=1566854592&maxW=200&maxH=200,故琺001015,故,琺,琺瑯器
銅胎畫琺瑯雲龍盤,琺瑯器,高7.9公分 深6.7公分 口徑52.7公分 足徑40.9公分,清,銅胎，敞口，淺壁，平底，圈足。以畫琺瑯為飾，白地，盤內繪雲龍紋，一隻有紅色火焰圍繞的綠色龍，龍頭於盤心，身體穿梭藍色雲間繞成圓形，內壁繪雲蝠紋，分列五隻紅色蝙蝠飛翔雲間，外壁有二綠三紅共五隻行龍穿梭雲紋，盤外底中心繪藍色夔紋，夔身是由朵雲紋變形而成，盤繞成圓形。口緣及足底緣鍍金。,https://digitalarchive.npm.gov.tw/Collection/Detail/61954?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=336867&randomCode=2105498237&maxW=200&maxH=200,故琺001014,故,琺,琺瑯器
銅胎畫琺瑯雲龍盤,琺瑯器,高7.9公分 深6.7公分 口徑52.7公分 足徑40.9公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/61953?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=336858&randomCode=560812858&maxW=200&maxH=200,故琺001013,故,琺,琺瑯器
銅胎畫琺瑯雲龍盤,琺瑯器,高7.9公分 深6.7公分 口徑52.7公分 足徑40.9公分,清,銅胎，敞口，淺壁，平底，圈足。以畫琺瑯為飾，白地，盤內繪雲龍紋，一隻有紅色火焰圍繞的綠色龍，龍頭於盤心，身體穿梭藍色雲間繞成圓形，內壁繪雲蝠紋，分列五隻紅色蝙蝠飛翔雲間，外壁有二綠三紅共五隻行龍穿梭雲紋，盤外底中心繪藍色夔紋，夔身是由朵雲紋變形而成，盤繞成圓形。口緣及足底緣鍍金。,https://digitalarchive.npm.gov.tw/Collection/Detail/61952?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=336855&randomCode=82746023456&maxW=200&maxH=200,故琺001012,故,琺,琺瑯器
琺瑯佛頭珠,琺瑯器,珠徑1.3公分  佛頭塔長1.65公分,清,琺瑯佛頭四與佛頭塔一，以棉線串起，佛頭及塔上皆以金彩描繪蝠紋、朵雲紋與菊瓣紋。,https://digitalarchive.npm.gov.tw/Collection/Detail/61951?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=451581&randomCode=59376397673&maxW=200&maxH=200,故琺001011,故,琺,琺瑯器
掐絲琺瑯獸面番蓮紋尊,琺瑯器,高18.3公分 深16.0公分 口徑15.6公分 底徑10.1公分,清,侈口，短頸，鼓腹，外撇圈足。頸部與圈足以掐絲琺瑯飾淺藍地番蓮紋，頸部另飾蕉葉紋，腹部鑄刻獸面紋。口沿、腹部、圈足內及外底露胎鍍金，底有「景泰年製」鑄陽文直向單行楷書方框款，疑為後人所加。附鏤雕花葉紋及拐子龍紋如意雲足六邊形木座一。,https://digitalarchive.npm.gov.tw/Collection/Detail/61950?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=336846&randomCode=50696868455&maxW=200&maxH=200,故琺001010,故,琺,琺瑯器
掐絲琺瑯淺藍地福壽連連蓋碗,琺瑯器,高8.7公分 深3.9公分 口徑13.0公分 足徑4.6公分,清,侈口，斜壁，圈足，帶圈足鈕笠形蓋。全器以掐絲琺瑯為飾，淺藍地，由蓋鈕向外分別飾如意雲紋、蝙蝠銜卍字紋、蓮花及桃實；碗口緣飾如意雲紋，外壁飾蝙蝠、蓮花，腹下緣飾蓮瓣紋，有如意、萬福、連壽之意。蓋鈕、口緣、圈足及內壁皆為銅鍍金胎。附如意雲紋板形足圓木座一只。,https://digitalarchive.npm.gov.tw/Collection/Detail/61949?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=336839&randomCode=29777120150&maxW=200&maxH=200,故琺001009,故,琺,琺瑯器
掐絲琺瑯淺藍地番蓮紋尊,琺瑯器,高18.2公分 口徑13.9公分,清,侈口，長頸，鼓腹下緣內折，階形外撇圈足。全器以掐絲琺瑯飾淺藍地番蓮紋，口內飾鍍金蕉葉紋，頸部有深藍色蕉葉紋內飾番蓮紋，圈足外飾回紋；四邊出戟，底部鏨刻十字杵紋。口沿、出戟、圈足內及外底露胎鍍金。附如意雲足圓形木座一。,https://digitalarchive.npm.gov.tw/Collection/Detail/61948?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=336834&randomCode=24699328831&maxW=200&maxH=200,故琺001008,故,琺,琺瑯器
掐絲琺瑯淺藍地福壽連連蓋碗,琺瑯器,高4.9公分 口徑12.9公分,清,侈口，斜壁，圈足，帶圈足鈕笠形蓋。全器以掐絲琺瑯為飾，淺藍地，由蓋鈕向外分別飾如意雲紋、蝙蝠銜卍字紋、蓮花及桃實；碗口緣飾如意雲紋，外壁飾蝙蝠、蓮花，腹下緣飾蓮瓣紋，有如意、萬福、連壽之意，全器紋飾意指「福壽連連」。蓋鈕、口緣、圈足及內壁皆為銅鍍金胎。附如意雲紋板形足圓木座一只。,https://digitalarchive.npm.gov.tw/Collection/Detail/61947?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=336821&randomCode=38261711073&maxW=200&maxH=200,故琺001006,故,琺,琺瑯器
掐絲琺瑯藍地番蓮紋鼎式爐,琺瑯器,高17.5公分 深9.3公分 口徑13.4公分 底徑13.8公分 足徑1.6公分,清,圓口，垂腹，雙板形耳，三足，帶一寶珠鈕圓頂蓋。全器以掐絲琺瑯為飾，深藍地，全器飾番蓮紋及捲葉紋，耳飾朵雲紋，蓋有古錢形鏤空孔，口緣鏨刻卷草紋，足鏨刻番蓮紋，足及口緣露胎鍍金。附嵌金銀絲拐子龍紋木座一。,https://digitalarchive.npm.gov.tw/Collection/Detail/61946?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=336814&randomCode=76202501098&maxW=200&maxH=200,故琺001004,故,琺,琺瑯器
掐絲琺瑯番蓮紋尊,琺瑯器,高13.6公分 深11.8公分 口徑14.9公分 足徑10.3公分,明,撇口，短頸，扁圓腹，圈足。全器以掐絲琺瑯為飾，淺藍地，口內緣飾蕉葉紋，口沿外飾朵雲紋，頸、腹飾紅、黃、藍、白等各色番蓮紋，頸下緣及腹上下緣有如意雲紋邊飾，圈足飾八瓣花紋。圈足內及外底露胎鍍金。附鏤雕卷草紋圓形木座一。,https://digitalarchive.npm.gov.tw/Collection/Detail/61945?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=336808&randomCode=25816401600&maxW=200&maxH=200,故琺001003,故,琺,琺瑯器
銅胎琺瑯嵌瑪瑙珠寶鼻煙盒,琺瑯器,長6.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/61944?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=517523&randomCode=1088736047&maxW=200&maxH=200,故琺001002,故,琺,琺瑯器
洋琺瑯盒,琺瑯器,長9分 寬5.5公分 高2.1公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/61943?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=0&randomCode=0&maxW=200&maxH=200,故琺001001,故,琺,琺瑯器
金胎畫琺瑯嵌珠鑲錶鼻煙盒,琺瑯器,長8.4公分 寬6.4公分 厚2.2公分,,八方上掀盒，盒蓋四周淺藍色琺瑯嵌珍珠為飾，中央嵌錶周圍亦嵌珍珠，兩旁有鑲鑽三臂環型擺輪，蓋面為藍色透明琺瑯為地，並有紅、金、綠三色刻金箔琺瑯裝飾花串，盒壁、與盒底以相同手法裝飾，外圈淺藍色琺瑯，以透明藍色琺瑯為地，長邊有三色刻金箔琺瑯花邊，盒的短邊則以花瓶底嵌珍珠裝飾。底部以刻金箔琺瑯花邊，中間為花籃。就整體風格可能是瑞士製作或受其影響，有英國1835年倫敦賦稅戳記。,https://digitalarchive.npm.gov.tw/Collection/Detail/61942?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=517511&randomCode=1127988348&maxW=200&maxH=200,故琺001000,故,琺,琺瑯器
鍍金畫琺瑯孔雀嵌珠寶鼻煙盒,琺瑯器,長6.3公分 寬5.2公分 厚2.7公分,西元18世紀後半,雕多色金橢圓掀蓋盒。蓋鑲珍珠與紅色玻璃一周，內嵌畫孔雀琺瑯片，以紅、金、綠三色刻金箔裝飾（paillon）孔雀尾，背景為刻暗花藍色透明琺瑯以及盒側邊雕樂器與花卉紋，底亦雕花裝飾，裝飾圖樣皆左右對稱。以畫琺瑯風格與配色，可能為瑞士製作。與故琺998成對。,https://digitalarchive.npm.gov.tw/Collection/Detail/61941?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=516850&randomCode=1495440923&maxW=200&maxH=200,故琺000999,故,琺,琺瑯器
鍍金畫琺瑯孔雀嵌珠寶鼻煙盒,琺瑯器,長6.3公分 寬5.2公分 厚2.7公分,西元18世紀後半,雕多色金橢圓掀蓋盒。蓋鑲珍珠與紅色玻璃一周，內嵌畫孔雀琺瑯片，以紅、金、綠三色刻金箔裝飾（paillon）孔雀尾，背景為刻暗花藍色透明琺瑯以及盒側邊雕樂器與花卉紋，底亦雕花裝飾，裝飾圖樣皆左右對稱。以畫琺瑯風格與配色，可能為瑞士製作。與故琺999成對。,https://digitalarchive.npm.gov.tw/Collection/Detail/61940?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=516842&randomCode=1484720467&maxW=200&maxH=200,故琺000998,故,琺,琺瑯器
鏤空古錢紋鈕子,琺瑯器,通高3.3公分 每粒徑2.0公分,清,各式小飾件，有珊瑚「囍」字飾片、鈕子，以及嵌飾珠點翠的金屬飾件等等。或許原為製作他器的配件。,https://digitalarchive.npm.gov.tw/Collection/Detail/61939?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=462815&randomCode=355729715&maxW=200&maxH=200,故琺000997,故,琺,琺瑯器
銅胎畫琺瑯花草五毒盒,琺瑯器,長6.6公分 寬8.7公分 高3.4公分；盒蓋高1.2公分,清 乾隆,花形小盒，子母口，全器呈花形，蓋頂、器底和口沿處皆鑲金邊。全器畫琺瑯為飾，粉藍色底，蓋面繪五個由粉、黃、藍、綠構成的幾何稜格紋，及蠍、蛇、蜈蚣、蟾蜍、蜘蛛五毒，間飾各式花草。蓋沿及盒身繪有黃褐色幾何稜紋，飾桃實、荷花等花草果實。器內壁施藍綠釉。白底朱色雙方框書「乾隆年製」四字楷款。,https://digitalarchive.npm.gov.tw/Collection/Detail/61938?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=500944&randomCode=1284997552&maxW=200&maxH=200,故琺000996,故,琺,琺瑯器
銅胎畫琺瑯花草五毒盒,琺瑯器,長6.6公分 寬8.7公分 高3.4公分；盒蓋高1.2公分,清 乾隆,花形小盒，子母口，全器呈花形，蓋頂、器底和口沿處皆鑲金邊。全器畫琺瑯為飾，粉藍色底，蓋面繪五個由粉、黃、藍、綠構成的幾何稜格紋，及蠍、蛇、蜈蚣、蟾蜍、蜘蛛五毒，間飾各式花草。蓋沿及盒身繪有黃褐色幾何稜紋，飾桃實、荷花等花草果實。器內壁施藍綠釉。白底朱色雙方框書「乾隆年製」四字楷款。,https://digitalarchive.npm.gov.tw/Collection/Detail/61937?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=503354&randomCode=48109224732&maxW=200&maxH=200,故琺000995,故,琺,琺瑯器
伊萬里瓷瓶,琺瑯器,高54.0公分,西元18世紀,這件仿洋瓷瓶高五十四公分，器表裝飾的紋樣若分三段來看，可見頸部以霽青為地，再加飾金彩花葉紋，頸肩交接處另外描繪一圈白地金彩纏枝花葉，其中幾個花朵又以紅彩點綴。肩部以下至底足仍以霽青釉為底色，滿繪牡丹、菊花及圓形花朵。枝葉密佈交錯間，又排佈兩個相對的雙圓形及一個穿插其中的扇面飄帶形開光。由兩圓相交勾勒而成的雙圓形開光，內飾遠山樹林與近岸房舍，開光輪廓形似十八世紀清宮製作名為雙緣寶盒的漆器。而由扇面中穿飄帶形塑而出的開光，長條形內繪葡萄藤蔓，扇形則裝飾紅彩紫藤類花朵。再就器形來看，這件作品直頸、垂肩、長碩腹的造型，和院藏另一件帶「大明成化年製」款的〈青花百壽瓶〉相似，儘管兩件瓷瓶底部外撇下接圈足的特徵也雷同。仿洋瓷瓶器底白釉失透略顯乳濁，足徑與底徑並且存在一圈間距，尤其底面出現的三枚支釘痕，令人聯想到為防止底部塌陷而使用支燒具支撐的日本伊萬里瓷器，而反映出仿洋瓷瓶與青花百壽瓶分別出產自不同窯口的可能性。,https://digitalarchive.npm.gov.tw/Collection/Detail/61936?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339813&randomCode=83198357720&maxW=200&maxH=200,故琺000992,故,琺,琺瑯器
琺瑯彩紅地百子圖執壺,琺瑯器,高34公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/61935?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=340662&randomCode=1347421470&maxW=200&maxH=200,故琺000991,故,琺,琺瑯器
掐絲琺瑯番蓮紋象鼻爐,琺瑯器,高6.9公分 口徑12.4公分,西元16世紀,,https://digitalarchive.npm.gov.tw/Collection/Detail/61934?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=997980&randomCode=1757587756&maxW=200&maxH=200,故琺000990,故,琺,琺瑯器
銅胎畫琺瑯花卉紋碟,琺瑯器,高1.98公分 口徑10.25公分 底徑7.12公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/61933?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=336791&randomCode=1923586711&maxW=200&maxH=200,故琺000989,故,琺,琺瑯器
銅胎畫琺瑯杏柳春燕母子鼻煙壺,琺瑯器,寬3.7公分 高5.4公分,清 乾隆,銅胎扁壺，通景式構圖繪母子休憩於岸邊柳樹湖石旁，杏花點點，春燕飛翔於杏花柳樹間，一邊有兩頭水牛並肩而立。設色清新淡雅，底有「乾隆年製」楷書藍款。有銅鍍金雕花蓋與牙匙。原屬於永壽宮之收藏。,https://digitalarchive.npm.gov.tw/Collection/Detail/61932?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339208&randomCode=88255741098&maxW=200&maxH=200,故琺000980,故,琺,琺瑯器
玻璃胎畫琺瑯圖案式花紋鼻煙壺,琺瑯器,高5.45公分 寬4.0公分,清 乾隆,乳白半透明玻璃扁圓壺，頸有粉地卷草紋，瓶身繪伊斯蘭風格的對稱圖樣，底有楷書「乾隆年製」刻款。帶銅鍍金雕花蓋與牙匙。,https://digitalarchive.npm.gov.tw/Collection/Detail/61931?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=338359&randomCode=80744096716&maxW=200&maxH=200,故琺000973,故,琺,琺瑯器
銀胎畫琺瑯山水圖杯,琺瑯器,高6.1公分 深5.9公分 口徑6.5公分 底徑4.9公分,清,銀胎，敞口，深壁，環把，凹足。以掐絲琺瑯及畫琺瑯為飾，先以掐絲琺瑯做出圍繞外壁開光之藍色、綠色雲形線條及紅色番蓮花，在海棠形開光中繪製河畔山水圖。底部有鑄刻陽文「北京」、「寶恒祥」、「足紋銀」三楷款，外有方框。附貼紫地五彩花蝶紋錦紙座。與壺及另一杯同裝於木盒中。,https://digitalarchive.npm.gov.tw/Collection/Detail/61930?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339807&randomCode=25993224353&maxW=200&maxH=200,故琺000972,故,琺,琺瑯器
銀胎畫琺瑯山水圖杯,琺瑯器,高6.1公分 深5.9公分 口徑6.5公分 底徑4.9公分,清,銀胎，敞口，深壁，環把，凹足。以掐絲琺瑯及畫琺瑯為飾，先以掐絲琺瑯做出圍繞外壁開光之藍色、綠色雲形線條及紅色番蓮花，在海棠形開光中繪製河畔山水圖。底部有鑄刻陽文「北京」、「寶恒祥」、「足紋銀」三楷款，外有方框。附貼紫地五彩花蝶紋錦紙座。與壺及另一杯同裝於木盒中。,https://digitalarchive.npm.gov.tw/Collection/Detail/61929?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339801&randomCode=53861219323&maxW=200&maxH=200,故琺000971,故,琺,琺瑯器
銀胎畫琺瑯山水圖壺,琺瑯器,高11.5公分 深7.3公分 口徑7.8公分 底徑10.9公分,清,銀胎，子母口，深壁，下外撇，平底，環把，曲流，帶一蓮苞鈕穹頂蓋。以掐絲琺瑯及畫琺瑯為飾，先以掐絲琺瑯做出圍繞蓋頂及外壁開光之綠色雲形線條及紅色番蓮花，在蓋頂之圓形開光中以畫琺瑯繪製雲朵紋，外壁之盾形開光中繪製河畔山水圖。底部有鑄刻陽文「北京寶恒祥銀器行 足紋」十字四行楷款，外為陰線刻方框。附貼紫地五彩花蝶紋錦紙座。附木盒，內貼粉紅色綾布裡，下貼商籤「寶恒祥金珠店 珠石鑲嵌金銀首飾器皿 成色低潮包管退換 開設北京正陽門外 廊房頭巷 路北勸業場東隔壁 電話南局 三百八十二」，木盒同裝一組對杯。,https://digitalarchive.npm.gov.tw/Collection/Detail/61928?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=340652&randomCode=36268188645&maxW=200&maxH=200,故琺000970,故,琺,琺瑯器
掐絲琺瑯香爐,琺瑯器,高12.4公分 口徑11.1公分,時代待訂,鍍金圓口，深直壁微斂，帶几式座，座下接四如意形足。全器為綠地，以掐絲技法於外壁飾滿各式花葉紋，並帶四紅色「喜」字，字帶金邊框。,https://digitalarchive.npm.gov.tw/Collection/Detail/61927?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=340648&randomCode=1309899874&maxW=200&maxH=200,故琺000969,故,琺,琺瑯器
銅胎掐絲琺瑯喜字三足爐,琺瑯器,高12.45公分 口徑10.6公分,清 乾隆,鍍金圓口，深直壁微斂，作內捲式几式座，座下接四如意形足。全器為綠地，以掐絲技法於外壁飾滿各式纏枝花葉紋，其間平均飾四紅色「喜」字，字上飾金色曲線紋並帶金邊框。器底露金屬胎，雙方框內陰刻「乾隆年製」。,https://digitalarchive.npm.gov.tw/Collection/Detail/61926?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=340644&randomCode=62086531985&maxW=200&maxH=200,故琺000968,故,琺,琺瑯器
銅胎畫琺瑯花卉紋小瓶,琺瑯器,高7.6公分,清 乾隆,撇口，長頸，橢圓腹，圈足。口緣及足底露胎。器內施淺藍釉。頸部卍字錦地上飾蓮紋。肩與腹底飾一圈如意雲紋，腹部為淺黃地密佈深色點紋，並飾各式花卉，競相爭妍。圈足內為白地，帶雙方框直向款「乾隆年製」。,https://digitalarchive.npm.gov.tw/Collection/Detail/61925?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339794&randomCode=18877403349&maxW=200&maxH=200,故琺000967,故,琺,琺瑯器
