name,category,size,era,desc,url,imageUrl_s,id,sk1,sk2,sk3
日本 江戶時代 竹茶則,雕刻,長18.7公分 寬1.0公分 高1.6公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76844?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=933000&randomCode=1281368029&maxW=200&maxH=200,南購雕000009,南購,雕,雕刻
日本 明治時代 竹刻茶葉罐,雕刻,高8.8公分 口徑5.0公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76843?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=933224&randomCode=120215909&maxW=200&maxH=200,南購雕000010,南購,雕,雕刻
清末 煎茶斑竹器局,雕刻,長38.6公分，寬26.3公分，高50.0公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76842?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=933240&randomCode=1798738875&maxW=200&maxH=200,南購雕000012,南購,雕,雕刻
日本 桃山-江戶時代 竹茶則 傳古田織部作,雕刻,長18.3公分 寬0.9公分 高2.1公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76821?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=932992&randomCode=803417597&maxW=200&maxH=200,南購雕000008,南購,雕,雕刻
帶嵌玉蝴蝶式匣,雕刻,長8.0公分 寬5.0公分 高4.1公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74583?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1212315&randomCode=2066245936&maxW=200&maxH=200,故雕000279,故,雕,雕刻
象牙雕九層塔,雕刻,寬約18.6公分 高約67.0公分,清晚期,塔分九層，每層六面，內各坐一彌勒佛，飛簷懸吊鈴鐺，玲瓏活動。每一個坐佛與塔頂先用象牙塊立雕，塔之每面壁面、飛簷、樓面、圍籬與門樓都先用象牙片分別雕鏤而成，但是鈴鐺與屋脊乃一體成形，最後再接黏成器。 每層坐佛雕像並不完全相同，底層彌勒佛螺髮肉髻，袒腹露胸，結跏趺坐，左手持念珠；第二層佛採自在坐(或稱遊戲坐)，坦腹露胸；第三層佛作僧眾形貌，右衽，結跏趺坐；第四層佛衣貌同前，自在坐，左手捧珠於腹前；第五層佛採自在坐，袒腹露胸，左手捧開展回捲之書冊；第六層佛結跏趺坐，雙手結定印；第七層佛做僧眾形貌，右衽，箕坐；第八層與第九層佛皆採自在坐，袒腹露胸。底層外圍繞五面圍籬，每面兩扇，每扇中央雕飾人物；另一面有門扉與門簷。 這是一件深具清晚期南派牙雕特色的作品，乃二十世紀四O年日本宮內廳歸還的古物之一，因此其品號以「中日雕」顯示。,https://digitalarchive.npm.gov.tw/Collection/Detail/72826?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=281213&randomCode=275494408&maxW=200&maxH=200,中日雕000031,中日,雕,雕刻
石獅,雕刻,獅寬43.0公分、長50.0公分、高71.7公分；上底座寬35.0公分、長35.0公分、高29.5公分；下底座寬49.5公分、長49.0公分、高26.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72825?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=0&randomCode=0&maxW=200&maxH=200,中日雕000002,中日,雕,雕刻
石獅,雕刻,獅寬43.0公分、長50.0公分、高71.7公分；上底座寬35.0公分、長35.0公分、高29.5公分；下底座寬49.5公分、長48.5公分、高26.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72824?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=0&randomCode=0&maxW=200&maxH=200,中日雕000001,中日,雕,雕刻
石佛殘像,雕刻,高17.9公分、寬16.0公分、厚5.8公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72220?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1262305&randomCode=1948489033&maxW=200&maxH=200,中日雕000030,中日,雕,雕刻
第二寺殘石佛像,雕刻,殘長6.8公分、殘寬4.4公分、高9.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72216?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1262302&randomCode=1720234273&maxW=200&maxH=200,中日雕000028,中日,雕,雕刻
第二寺殘石佛頭,雕刻,殘長6.2公分、殘寬3.5公分、高6.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72215?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1262299&randomCode=730273223&maxW=200&maxH=200,中日雕000027,中日,雕,雕刻
石佛殘像,雕刻,殘寬12.4公分、殘高7.6公分、厚6.7公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72214?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1262296&randomCode=1329610081&maxW=200&maxH=200,中日雕000026,中日,雕,雕刻
石背光殘件,雕刻,長27.0公分、寬5.0公分、高23.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72213?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1262154&randomCode=1666631993&maxW=200&maxH=200,中日雕000025,中日,雕,雕刻
第二寺殘石佛像,雕刻,長12公分、寬4.6公分、高10.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72212?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1262293&randomCode=1757587756&maxW=200&maxH=200,中日雕000024,中日,雕,雕刻
石佛殘像,雕刻,高15.3公分、寬9.8公分、厚5.9公分；底座厚7.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72211?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1262203&randomCode=227252356&maxW=200&maxH=200,中日雕000023,中日,雕,雕刻
石佛頭,雕刻,長5.0公分、寬4.8公、高7.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72210?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1262289&randomCode=65051037&maxW=200&maxH=200,中日雕000022,中日,雕,雕刻
石佛頭,雕刻,長11.0公分、寬6.1公分、高6.9公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72209?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1262365&randomCode=1591756914&maxW=200&maxH=200,中日雕000018,中日,雕,雕刻
殘石佛,雕刻,残長5.7公分、殘寬3.2公分、高8.0公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/72208?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1262287&randomCode=808777825&maxW=200&maxH=200,中日雕000012,中日,雕,雕刻
木佛,雕刻,寬12.5公分 高34.5公分；座高6.0公分 徑10.5公分；連座高39.0公分,時代待訂,,https://digitalarchive.npm.gov.tw/Collection/Detail/71966?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1244928&randomCode=1001409807&maxW=200&maxH=200,中日雕000004,中日,雕,雕刻
象牙雕蓬島仙遊圖,雕刻,長49.5公分 最大徑7.0公分；連座高32.3公分；木座長35.0公分 寬7.5公分 高20.5公分,清,,https://digitalarchive.npm.gov.tw/Collection/Detail/71965?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1244778&randomCode=1959209489&maxW=200&maxH=200,中日雕000003,中日,雕,雕刻
石背光殘件,雕刻,寬14.5公分 殘高17.1公分 厚2.9公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71869?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=876600&randomCode=1035301880&maxW=200&maxH=200,中日雕000029,中日,雕,雕刻
石佛頭,雕刻,殘長10.0公分 寬6.0公分 厚4.0公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71868?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=880868&randomCode=2071606164&maxW=200&maxH=200,中日雕000021,中日,雕,雕刻
石二佛並坐殘像,雕刻,殘長16.2公分 寬12.5公分 厚7.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71867?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=876595&randomCode=1297448713&maxW=200&maxH=200,中日雕000020,中日,雕,雕刻
石二佛並坐殘像,雕刻,殘長20.8公分 寬12.9公分 厚8.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71866?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=880864&randomCode=532281013&maxW=200&maxH=200,中日雕000019,中日,雕,雕刻
石佛頭,雕刻,殘長13.0公分 寬7.0公分 厚7.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71865?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=876591&randomCode=380632037&maxW=200&maxH=200,中日雕000017,中日,雕,雕刻
石佛頭,雕刻,寬約13.0公分 高20公分 厚約14.5公分 凹槽長約6.0公分 寬1.5公分 深2.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71864?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=880860&randomCode=933625661&maxW=200&maxH=200,中日雕000016,中日,雕,雕刻
石雕尊像殘背光,雕刻,殘長24公分 寬22.7公分 厚3.1公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71863?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=876589&randomCode=1229664567&maxW=200&maxH=200,中日雕000015,中日,雕,雕刻
石三菩薩殘像,雕刻,寬15.8公分 殘高16.2公分 厚4.0公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71862?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=876584&randomCode=278955818&maxW=200&maxH=200,中日雕000014,中日,雕,雕刻
石雕半跏殘像,雕刻,殘長6.8公分 殘寬4.8公分 殘高3.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71861?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=880857&randomCode=1541784157&maxW=200&maxH=200,中日雕000013,中日,雕,雕刻
綠彩殘獸頭建築構件,雕刻,殘高18.0公分 殘寬20.6公分 厚21.6公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71860?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=880854&randomCode=198720511&maxW=200&maxH=200,中日雕000011,中日,雕,雕刻
二佛並坐石像,雕刻,殘長17.2公分 寬13.5公分 厚6.2公分 佛頭長3.7公分 寬2.0公分 高2.5公分,漢,,https://digitalarchive.npm.gov.tw/Collection/Detail/71859?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=876580&randomCode=921174500&maxW=200&maxH=200,中日雕000010,中日,雕,雕刻
石一佛二菩薩殘像,雕刻,寬18.1公分 殘高13.5公分 厚5.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71858?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=876576&randomCode=1456188622&maxW=200&maxH=200,中日雕000009,中日,雕,雕刻
二佛並坐石像,雕刻,長12.0公分 寬6.8公分 殘高19.0公分,北朝,民國三十五迄四十年（1946-1951）二次大戰結束日本分批歸還在中國的掠奪品，其中吉林省琿春半拉城遺址的發掘為四十年歸還運回的第五批文物之一。這批文物包含二十六至三十一年（1937-1942）之間日本學者以偽滿洲國名義在渤海國遺址多次調查發掘中的一部份，如第一寺和第二寺跡出土的造像、瓦當等。這件石像的背光和坐佛臉部傷損，主尊為二佛並坐於方形台座上，身後為植物紋頭光和身光，坐佛身著交領僧衣，外披雙肩大衣，衣褶為圓弧平行排列，是北朝六世紀風格，石像背面留有發掘時的紅色字跡標示：「第二寺跡／二十七號」，該寺跡為八世紀渤海國所建，與石佛同時出土的多件石造像則為渤海國建立以前高句麗時期佛寺的遺留，是研究渤海中世紀歷史的重要資料。,https://digitalarchive.npm.gov.tw/Collection/Detail/71857?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=876572&randomCode=1244014546&maxW=200&maxH=200,中日雕000008,中日,雕,雕刻
二佛並坐彩繪石像,雕刻,殘長8.0公分 寬約4.5公分 殘高10.0公分,北朝,二佛並坐於方形束腰台座上，坐佛臉長圓，微帶笑意，削肩，身披大衣，右側衣緣翻折搭在左手上，雙手置於結踟趺坐的雙膝上，雙膝外張，清秀中帶著稚氣，具有北朝六世紀上半造像的特色，頭光和坐佛僧衣均殘留彩繪痕跡，背面有發掘記號：「第二寺跡／十三號」，是渤海國寺跡出土極少數存留有彩繪的造像。,https://digitalarchive.npm.gov.tw/Collection/Detail/71856?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=880851&randomCode=728542518&maxW=200&maxH=200,中日雕000007,中日,雕,雕刻
石雕脇侍菩薩殘像,雕刻,殘長9.0公分 殘寬5.4公分 殘厚2.7公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/71855?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=876569&randomCode=100673815&maxW=200&maxH=200,中日雕000006,中日,雕,雕刻
鏤雕象牙雲龍紋套球,雕刻,球徑12.0公分 座高44.9公分；木座長29.4公分 寬29.4公分 高9.6公分,清,象牙球的製作，是將牙材以車床鏇成球體，在球面往圓心處開出均勻分布的十四個錐形孔，用直角鈎刀在錐形孔中，一層一層由內而外刻出活動自如的套球後，再雕以各種紋樣裝飾。此件象牙套球，直徑約十二公分，表面以高浮雕刻飛龍穿梭於祥雲間，內部則雕刻各種鏤空精緻的錦地紋，共二十三層，每層皆可靈活轉動。,https://digitalarchive.npm.gov.tw/Collection/Detail/71781?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=162080&randomCode=1012130263&maxW=200&maxH=200,中日雕000005,中日,雕,雕刻
葫蘆番蓮紋瓶,雕刻,高23.5公分 外徑11.5公分,清 康熙,此件康熙年間模製葫蘆長頸瓶，口沿鑲玳瑁邊，瓶身四股模製稜線隱約可見，紋飾由上而下分層環繞，包括口沿下方環繞一圈回紋，頸部飾以如意雲紋，肩部為朵花卷草紋，腹部為纏枝番蓮紋，器腹下方飾一圈如意雲頭紋。圈足中央有模製單線方框「康熙賞玩」楷款，圈足上有楷書陰刻填綠乾隆四十六年（1781）御題詩，盛讚葫蘆器渾然天成之美，並刻有陽文填朱地「古香」印。此瓶整體造形典雅，線條圓轉，深雕淺刻層次井然，足見雕模技藝與範製過程之精審，結合葫蘆樸質與造化巧妙，是康熙御製葫蘆器之經典，亦反映出康熙皇帝在藝術品鑒創製中所注入格物研精的實驗精神。,https://digitalarchive.npm.gov.tw/Collection/Detail/62528?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=358411&randomCode=48663176346&maxW=200&maxH=200,故雕000309,故,雕,雕刻
葫蘆,雕刻,長10.14公分 腹徑3.5公分 口徑0.6公分；錦袱長6.5公分 寬7.0公分,清,素面小葫蘆，帶銀琺瑯蓋。其隨附之編織小袋製作甚為精細，不但有黃絲穗，葫蘆置於其中，還能撐展出如錢紋錦地之紋樣，與葫蘆相搭配，既吉祥又富貴。,https://digitalarchive.npm.gov.tw/Collection/Detail/62527?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=461864&randomCode=88479452819&maxW=200&maxH=200,故雕000308,故,雕,雕刻
檀香木雕壽字紋佩,雕刻,長7.4公分 寬5.6公分 高1.1公分,清,香木牌，鏤雕蘭花花葉組合之壽字紋。上下端繫黃縧飾結子，結上下及紅、綠流蘇飾珊瑚和珍珠的緝米珠。,https://digitalarchive.npm.gov.tw/Collection/Detail/62526?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=503367&randomCode=93631972347&maxW=200&maxH=200,故雕000305,故,雕,雕刻
茄楠木雕福祿壽香佩,雕刻,牌長7.1公分 牌寬4.4公分 厚0.8公分  穗長13.0公分,清,以茄楠木作為身上佩飾，會有幽香自然散發。雕刻多為各種吉祥紋飾。茄楠木整塊雙面鏤雕一對母子鹿，間飾桃實與蝙蝠，象徵福祿壽。院藏有相同福祿壽香佩三件。,https://digitalarchive.npm.gov.tw/Collection/Detail/62525?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=503364&randomCode=37710667375&maxW=200&maxH=200,故雕000304,故,雕,雕刻
檀香木雕連環壽佩,雕刻,牌長10.5公分 寬6.5公分 厚1.11公分,清,鏤雕壽字九個，周圍八個互相套連，長壽及團壽各半，中間一團壽係以線與上下繫住，上端黃縧飾珊瑚、米珠；下飾藍、綠旒蘇。,https://digitalarchive.npm.gov.tw/Collection/Detail/62524?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=503361&randomCode=2057256185&maxW=200&maxH=200,故雕000303,故,雕,雕刻
象牙雕雲蝠紋都承盤,雕刻,長37.0公分 寬37.0公分 高3.0公分,清,這件雕象牙承盤是以四片梯形和一片正方形，猶如覆斗形的象牙板組合而成，四面再加上立牆。盤面滿飾雲蝠紋，盤心一團壽圖樣，四周及邊線為變形蘷龍，紋樣以一層層的淺浮雕相間呈現，層次清晰，打磨圓潤，真為精雕細琢之作。,https://digitalarchive.npm.gov.tw/Collection/Detail/62523?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=654682&randomCode=1559595546&maxW=200&maxH=200,故雕000302,故,雕,雕刻
象牙雕山水人物筆筒,雕刻,高11.1公分 口徑6.9公分 底徑7.5公分,清,以象牙雕刻而成之圓柱形筆筒，底下連接一圓形板與雙階式座，上層座素面無紋，下層雕飾幾何紋，連接三矮足。筆筒周身以高、淺浮雕技法雕飾文人雅士相聚圖，背景密佈蒼松、梧桐、奇石、庭園景致，遠方亦有高山與房舍。筆筒一側雕刻三侍僮，分別手捧壽桃，端茶，側背一包袱。另一側雕刻兩雅士對弈，其餘人物在旁觀看指點，神態專注。,https://digitalarchive.npm.gov.tw/Collection/Detail/62522?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339493&randomCode=48219787021&maxW=200&maxH=200,故雕000300,故,雕,雕刻
象牙雕獅形鎮紙,雕刻,長7.3公分 寬4.8公分 高3.8公分,清,全器選用一整塊實心象牙，立雕出一隻昂首、張口、伏臥之北方捲毛獅形。臥獅雙眼圓睜，上門齒與犬牙外露，獅毛成綹而尾端捲曲，全器造形精巧，惹人憐愛。,https://digitalarchive.npm.gov.tw/Collection/Detail/62521?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339488&randomCode=70336595933&maxW=200&maxH=200,故雕000299,故,雕,雕刻
象牙雕蘆雁圖臂擱,雕刻,長20.0公分 寬5.7公分 高1.6公分,清,取一片長瓦形象牙，凹入面之兩長邊磋製成似兩端內捲的畫卷，畫面高浮雕近於立雕出梅竹與一蝠，蝙蝠展翅向上飛翔，蝠眼之前即雕出一株晴竹，其上方再接飾一幹梅花。另一面微凸，乃作臂擱使用，故以極淺之淺浮雕技法雕飾蘆雁圖，作一河兩岸構圖，水邊蘆葦叢生；河中一隻大雁展翅回首，遙望此岸上二雁，岸上二雁一伏地回望河中雁，旁立之雁昂首張口似乎叫天上飛翔的兩雁，天上的兩雁皆展翅回應，在上者低首，下者似欲下衝。器之兩面紋飾皆各似一幅花鳥畫，突起之面似一軸蘆塘群雁圖，凹入之面則似一僅露畫心的梅竹畫卷。,https://digitalarchive.npm.gov.tw/Collection/Detail/62520?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339258&randomCode=87049954366&maxW=200&maxH=200,故雕000298,故,雕,雕刻
象牙雕嵌鏡花鳥圖插屏,雕刻,長12.4公分 寬2.9公分 連牙座高10.8 公分; 鏡面長10.4公分 寬8.8公分,清,以象牙雕刻而成之插屏，插屏由四長方形邊框與一面板組合而成。其中一邊框側邊附一鏤雕龍紋。四邊框正面浮雕回紋，背面浮雕幾何紋與波濤紋。面板浮雕各式含苞、盛放之花卉、奇石與棲息枝頭之飛禽，意象生動，背面光素無紋。插屏下方有一長方几式座，足部二回紋足朝內捲起，表面陰刻幾何紋。二足間有一橫槓，槓上有一鏤空相對龍紋與如意雲紋。,https://digitalarchive.npm.gov.tw/Collection/Detail/62519?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339254&randomCode=35364038704&maxW=200&maxH=200,故雕000297,故,雕,雕刻
象牙雕仿古龍紋墨床,雕刻,長8.5公分 寬3.9公分 高2.9公分,清,以象牙雕刻而成之長方几式墨床，作為擱置墨條用。足部二回紋足朝內捲起，表面陰刻雲紋與幾何紋。二足間有一橫槓，槓上有一鏤空蝙蝠。器面以淺浮雕技法雕滿波濤紋與幾何紋。,https://digitalarchive.npm.gov.tw/Collection/Detail/62518?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339250&randomCode=32656451238&maxW=200&maxH=200,故雕000296,故,雕,雕刻
象牙雕山水人物方盒,雕刻,長13.0公分 寬9.1公分 高3.8公分,清,以象牙雕刻而成之長方形文具盒，盒底四周邊框雕刻幾何紋飾，盒蓋由蓋面與四周邊框組合而成，四邊框分別雕刻拐子龍紋與如意雲紋。蓋面分成上、下兩開光，上開光內浮雕竹、各式花卉、奇石與彩蝶。下開光內浮雕村童牧羊圖，一童倚仗而立，一童坐臥於樹下。圖中帶遠近交錯之岩石、松樹與梅樹，背景有一小屋。,https://digitalarchive.npm.gov.tw/Collection/Detail/62517?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339483&randomCode=12959482150&maxW=200&maxH=200,故雕000295,故,雕,雕刻
象牙菊花式蓋罐,雕刻,徑6.8公分,清,以象牙雕刻而成之蓋罐，全器周身雕刻成菊花形，蓋亦呈菊花式。此器斂圓口，斜肩，腹上豐下斂，平底。底部刻有多圈同心圓。蓋頂帶一圓球鈕，口緣邊雕飾一圈花瓣紋。,https://digitalarchive.npm.gov.tw/Collection/Detail/62516?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339243&randomCode=43266951236&maxW=200&maxH=200,故雕000292,故,雕,雕刻
象牙菊花式蓋罐,雕刻,徑6.6公分,清,以象牙雕刻而成之蓋罐，全器周身雕刻成菊花式形，蓋亦呈菊花式。此器斂圓口，斜肩，腹上豐下斂，平底。底部刻有多圈同心圓。蓋頂帶一圓球鈕，口緣邊雕飾一圈花瓣紋。,https://digitalarchive.npm.gov.tw/Collection/Detail/62515?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339477&randomCode=82500816148&maxW=200&maxH=200,故雕000291,故,雕,雕刻
象牙菊花式蓋罐,雕刻,徑6.5公分,清,以象牙雕刻而成之蓋罐，全器周身雕刻成菊花形，蓋亦呈菊花式。此器斂圓口，斜肩，腹上豐下斂，平底。底部刻有多圈同心圓。蓋頂帶一圓球鈕，口緣邊雕飾一圈花瓣紋。,https://digitalarchive.npm.gov.tw/Collection/Detail/62514?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339239&randomCode=59174065855&maxW=200&maxH=200,故雕000290,故,雕,雕刻
象牙菊花式蓋罐,雕刻,高6.1公分 徑6.7公分,清,以象牙雕刻而成之蓋罐，全器周身雕刻成菊花形，蓋亦呈菊花式。此器斂圓口，斜肩，腹上豐下斂，平底。底部刻有多圈同心圓。蓋頂帶一圓球鈕，口緣邊雕飾一圈花瓣紋。,https://digitalarchive.npm.gov.tw/Collection/Detail/62513?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339234&randomCode=85401173115&maxW=200&maxH=200,故雕000289,故,雕,雕刻
象牙菊花式蓋罐,雕刻,高5.9公分 徑6.3公分,清,以象牙雕刻而成之蓋罐，全器周身雕刻成菊花形，蓋亦呈菊花式。此器斂圓口，斜肩，腹上豐下斂，平底。底部刻有多圈同心圓。蓋頂帶一圓球鈕。口緣邊雕飾一圈花瓣紋。,https://digitalarchive.npm.gov.tw/Collection/Detail/62512?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339230&randomCode=79237806691&maxW=200&maxH=200,故雕000288,故,雕,雕刻
象牙菊花式蓋罐,雕刻,徑6.5公分,清,以象牙雕刻而成之蓋罐，全器周身雕刻成菊花形，蓋亦呈菊花式。此器斂圓口，斜肩，腹上豐下斂，平底。底部刻有多圈同心圓。蓋頂帶一圓球鈕，口緣邊飾一圈花瓣紋。,https://digitalarchive.npm.gov.tw/Collection/Detail/62511?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=339226&randomCode=83552332798&maxW=200&maxH=200,故雕000287,故,雕,雕刻
