name,category,size,era,desc,url,imageUrl_s,id,sk1,sk2,sk3
宋至金 黑漆小碟,漆器,口徑12.4 足徑6.1 高2.4 底徑8.2,,,https://digitalarchive.npm.gov.tw/Collection/Detail/77084?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1851190&randomCode=125576137&maxW=200&maxH=200,南購漆000019,南購,漆,漆器
宋至金 黑漆小碟,漆器,口徑12.4 足徑6.1 高2.4 底徑8.2,,,https://digitalarchive.npm.gov.tw/Collection/Detail/77083?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1851185&randomCode=708832311&maxW=200&maxH=200,南購漆000018,南購,漆,漆器
宋至金 黑漆小碟,漆器,口徑12.4 足徑6.1 高2.4 底徑8.2,,,https://digitalarchive.npm.gov.tw/Collection/Detail/77082?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1851180&randomCode=170188666&maxW=200&maxH=200,南購漆000017,南購,漆,漆器
宋至金 黑漆小碟,漆器,口徑12.4 足徑6.1 高2.4 底徑8.2,,,https://digitalarchive.npm.gov.tw/Collection/Detail/77081?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1851174&randomCode=1779028668&maxW=200&maxH=200,南購漆000016,南購,漆,漆器
宋至元 剔黑花鳥圓盤,漆器,口徑13.5 高1.6 底徑10.5,,,https://digitalarchive.npm.gov.tw/Collection/Detail/77080?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1851200&randomCode=2116218693&maxW=200&maxH=200,南購漆000021,南購,漆,漆器
清 如意紋漆方盤,漆器,長24.5公分 寬24公分 高38公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/77079?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1832259&randomCode=50701058&maxW=200&maxH=200,南購漆000049,南購,漆,漆器
土耳其 鑲嵌木鞋,漆器,長25.8公分 寬8.7公分 高8.5公分；長25.8公分 寬8.5公分 高8.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76966?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659059&randomCode=264773952&maxW=200&maxH=200,南購漆000002,南購,漆,漆器
蒔繪藤花紋提架 日本 藤花蒔繪二層酒盒,漆器,長18公分 寬10.3公分 通高22.6公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76950?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1285025&randomCode=1638100148&maxW=200&maxH=200,南購漆000047,南購,漆,漆器
蒔繪藤花紋提架 日本 藤花蒔繪四層附蓋食盒,漆器,長19.8公分 寬18公分 高22.6公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76949?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1285015&randomCode=1331340786&maxW=200&maxH=200,南購漆000046,南購,漆,漆器
蒔繪藤花紋提架 日本 長方型朱漆描金花鳥圖案小盤,漆器,長16.6公分 寬8.1公分 高1.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76948?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1285011&randomCode=291575092&maxW=200&maxH=200,南購漆000045,南購,漆,漆器
蒔繪藤花紋提架 日本 長方型朱漆描金花鳥圖案小盤,漆器,長16.6公分 寬8.1公分 高1.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76947?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1285007&randomCode=298666025&maxW=200&maxH=200,南購漆000044,南購,漆,漆器
蒔繪藤花紋提架 日本 長方型朱漆描金花鳥圖案小盤,漆器,長16.6公分 寬8.1公分 高1.2cm公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76946?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1285003&randomCode=724912995&maxW=200&maxH=200,南購漆000043,南購,漆,漆器
蒔繪藤花紋提架 日本 長方型朱漆描金花鳥圖案小盤,漆器,長16.6公分 寬8.1公分 高1.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76945?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284999&randomCode=1600746665&maxW=200&maxH=200,南購漆000042,南購,漆,漆器
蒔繪藤花紋提架 日本 長方型朱漆描金花鳥圖案小盤,漆器,長16.6公分 寬8.1公分 高1.2cm公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76944?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284995&randomCode=1331340786&maxW=200&maxH=200,南購漆000041,南購,漆,漆器
蒔繪藤花紋提架 日本 長方型朱漆描金花鳥圖案小盤,漆器,長16.6公分 寬8.1公分 高1.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76943?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284991&randomCode=1181590628&maxW=200&maxH=200,南購漆000040,南購,漆,漆器
蒔繪藤花紋提架 日本 長方型朱漆描金花鳥圖案小盤,漆器,長16.6公分 寬8.1公分 高1.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76942?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284986&randomCode=792697141&maxW=200&maxH=200,南購漆000039,南購,漆,漆器
蒔繪藤花紋提架 日本 長方型漆盒,漆器,長18公分 寬9.4公分 高4.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76941?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284978&randomCode=1907506027&maxW=200&maxH=200,南購漆000038,南購,漆,漆器
蒔繪藤花紋提架 日本 藤花蒔繪方盤,漆器,長19.5公分 寬18公分 高2.0公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76940?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284973&randomCode=1638100148&maxW=200&maxH=200,南購漆000037,南購,漆,漆器
蒔繪藤花紋提架 日本 朱漆描金酒盃,漆器,口徑約11公分 足徑3.8公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76939?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284967&randomCode=1795109352&maxW=200&maxH=200,南購漆000036,南購,漆,漆器
清 黑漆螺鈿長几,漆器,長57 寬 32.5 高21,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76934?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284777&randomCode=284316046&maxW=200&maxH=200,南購漆000006,南購,漆,漆器
韓國 嵌螺鈿龍紋衣箱,漆器,長80公分 寬48公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76933?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=658491&randomCode=1575676230&maxW=200&maxH=200,南贈漆000001,南贈,漆,漆器
金漆螺鈿葡萄紋匣,漆器,長18.5公分 寬14.0公分  高11.0公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76932?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=658500&randomCode=1937768577&maxW=200&maxH=200,南購漆000012,南購,漆,漆器
漆盒茶器組 日本 江戶時代幕府末期 蒔繪錫緣香盒,漆器,長3.3公分 寬3.3公分 高2.6公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76910?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284193&randomCode=2135760787&maxW=200&maxH=200,南購漆000052,南購,漆,漆器
漆盒茶器組 蒔繪桐葉流水紋茶末盒,漆器,口徑6.5公分 高6.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76909?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284185&randomCode=1177961105&maxW=200&maxH=200,南購漆000051,南購,漆,漆器
漆盒茶器組 日本 十八世紀至十九世紀 蒔繪開光花鳥茶箱,漆器,長17.3公分 寬10.8公分 高11.6公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76908?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284168&randomCode=400342244&maxW=200&maxH=200,南購漆000050,南購,漆,漆器
日本 桃山時代 十六世紀 黑漆棗形茶末盒 千利休款,漆器,縱5.8公分 徑5.9公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76907?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284426&randomCode=1177961105&maxW=200&maxH=200,南購漆000048,南購,漆,漆器
日本 明治時代 煎茶提籃茶器組 方漆盒,漆器,長5.8公分 寬5.2公分 高2.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76880?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659663&randomCode=566173086&maxW=200&maxH=200,南購漆000011,南購,漆,漆器
元至明 剔犀如意紋盞托,漆器,高9.4公分 口徑16.5公分 足徑7.8公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76856?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=932906&randomCode=1251105479&maxW=200&maxH=200,南購漆000024,南購,漆,漆器
日本 風爐屏風 福田喜兵衛作,漆器,高66.7公分 全長176.67公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76830?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=933106&randomCode=1784388896&maxW=200&maxH=200,南購漆000025,南購,漆,漆器
日本 桃山-江戶時代 朱漆爐框,漆器,長寬42.6公分 高6.6公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76824?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=933308&randomCode=1982381106&maxW=200&maxH=200,南購漆000022,南購,漆,漆器
日本 江戶時代 朱漆方盤,漆器,寬19.2公分 高3.0公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76820?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=933008&randomCode=1522242063&maxW=200&maxH=200,南購漆000023,南購,漆,漆器
日本 蒔繪藤花紋提架,漆器,長33公分 寬19公分 高33公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76807?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=933298&randomCode=871201743&maxW=200&maxH=200,南購漆000035,南購,漆,漆器
黑漆長片口,漆器,長30公分 寬11公分 高14公分 口徑5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76806?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1283284&randomCode=173818189&maxW=200&maxH=200,南購漆000034,南購,漆,漆器
朱漆達磨片口,漆器,長17.5公分 寬15.8公分 高11.2公分 足徑9.8公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76805?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1283275&randomCode=375271809&maxW=200&maxH=200,南購漆000033,南購,漆,漆器
黑漆内金橢圓盃,漆器,口長9.5公分 口寬8.8公分 高4.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76804?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1283265&randomCode=136296593&maxW=200&maxH=200,南購漆000032,南購,漆,漆器
黑漆四方平盤,漆器,徑寬41.5公分 徑長42.2公分 高4.7公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76803?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1283255&randomCode=600065159&maxW=200&maxH=200,南購漆000031,南購,漆,漆器
朱漆盃,漆器,長6.5公分 寬6.0公分 高2.5公分 足徑2.1公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76802?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1283888&randomCode=594704931&maxW=200&maxH=200,南購漆000030,南購,漆,漆器
朱漆盃,漆器,長6.2公分 寬5.8公分 高2.3公分 足徑2.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76801?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1283879&randomCode=594704931&maxW=200&maxH=200,南購漆000029,南購,漆,漆器
朱漆片口,漆器,長16公分 高8.5公分 寬13公分 底徑8公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76773?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1283247&randomCode=1056742792&maxW=200&maxH=200,南購漆000028,南購,漆,漆器
朱紅蒔繪稻穂紋圓盤,漆器,高5.5公分 底徑32.5公分 口徑45公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76771?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1283240&randomCode=368180876&maxW=200&maxH=200,南購漆000027,南購,漆,漆器
仿唐黑漆平桌,漆器,長73.0公分 寬41.7公分 高27.8公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76770?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1291040&randomCode=1590026209&maxW=200&maxH=200,南購漆000026,南購,漆,漆器
夾紵菩薩像,漆器,長29.3公分 寬20.6公分 高41.5公分,明,,https://digitalarchive.npm.gov.tw/Collection/Detail/74807?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=924195&randomCode=1170870172&maxW=200&maxH=200,購漆000012,購,漆,漆器
金漆夾紵觀音立像,漆器,寬約32.0公分 高約72.5公分,清末民初,觀音作立姿，右腳略前移，身體微彎，身披外衣，衣襬飛揚，姿態富於動感，雙足踩在海浪上的蓮，身軀輕盈靈動，似踏浪而來。手在胸前，一上一下，猶如說法印，臉微下視，神情莊嚴恬靜，彷彿正觀照著芸芸眾生。尊像以夾紵法製成，衣褶圓轉流暢，線條起伏細膩，衣服上的紋飾以排線的手法表現，三片竹葉形成一單元，排列疏朗，衣緣鑲寬緣卷草紋，胸前飾瓔珞，作工精緻。表面金漆色澤亮麗，造型亮麗，莊嚴慈祥，是福州脫胎漆器工藝的代表之一。,https://digitalarchive.npm.gov.tw/Collection/Detail/71780?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=319166&randomCode=926534728&maxW=200&maxH=200,中日漆000001,中日,漆,漆器
椿梅蒔繪方形套盒,漆器,長8.7公分 寬5.8公分 高3.0公分,,套盒內一淺盤及三小盒，小盒內各置一長形白玉雕，小盒外沃懸地高蒔繪梅、椿（茶花），淺盤上沃懸地菊籬桔梗，盤上置玳瑁描金小梳子。套盒外梨地上高蒔繪梅樹，茶花穿插其間，花朵鑲嵌金錠、珊瑚及螺鈿，部份地面及花瓣運用銀粉。,https://digitalarchive.npm.gov.tw/Collection/Detail/71750?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=282121&randomCode=40085615679&maxW=200&maxH=200,故漆000400,故,漆,漆器
金漆菊花圓盒,漆器,高3.2公分 徑4.0公分,清,圓桶狀盒，子母口，外壁光素罩金漆，蓋則罩金漆菊花一朵盛開滿覆。盒內裝有二玉件，一為白玉雙鵝，另一則為雲紋玉壁，玉壁徑與盒口徑相近，故可置於盒口，宛如金漆盒之內蓋，增添多重收納所帶來的漸次開啟驚喜感。,https://digitalarchive.npm.gov.tw/Collection/Detail/71749?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=282116&randomCode=22608048710&maxW=200&maxH=200,故漆000399,故,漆,漆器
蒔繪對蝶紋漆盒,漆器,長8.9公分 寬7.8公分 高4.0公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/62118?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=411673&randomCode=493028712&maxW=200&maxH=200,故漆000547,故,漆,漆器
點翠嵌寶石纍絲龍鳳漆盒,漆器,長46.0公分 寬28.0公分 高17.0公分；方巾長49.5公分 寬49.5公分,清,漆盒，蓋面分三層裝飾，中心如意形開光內以點翠壽字為中心，兩側嵌纍絲龍鳳花草紋，飾點翠及鑲各類寶石。第二層方框內緝米珠為地，以珊瑚米珠列萬字雙方格紋。最外層四角點翠花朵中心嵌紅色寶石，以纍絲龍紋花草嵌各式珠寶飾點翠。盒壁四面上下各飾一條緝米珠，開鏤空編織紋方格。,https://digitalarchive.npm.gov.tw/Collection/Detail/62117?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=530124&randomCode=270134180&maxW=200&maxH=200,故漆000536,故,漆,漆器
剔紅山水人物圓盒,漆器,徑6.7公分,時代待訂,,https://digitalarchive.npm.gov.tw/Collection/Detail/62116?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1211342&randomCode=468126390&maxW=200&maxH=200,故漆000524,故,漆,漆器
黑漆描金棋罐,漆器,長5.0公分 寬4.5公分 高5.9公分,時代待訂,,https://digitalarchive.npm.gov.tw/Collection/Detail/62115?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=924221&randomCode=2101868714&maxW=200&maxH=200,故漆000523,故,漆,漆器
剔紅茶花圓盒,漆器,高2.1公分 徑5.9公分,時代待訂,,https://digitalarchive.npm.gov.tw/Collection/Detail/62114?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=188545&randomCode=1165509944&maxW=200&maxH=200,故漆000520,故,漆,漆器
剔紅梅花圓盒,漆器,徑3.6公分,時代待訂,,https://digitalarchive.npm.gov.tw/Collection/Detail/62113?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1186884&randomCode=769525524&maxW=200&maxH=200,故漆000518,故,漆,漆器
剔紅山水人物圓盒,漆器,徑5.5公分,時代待訂,,https://digitalarchive.npm.gov.tw/Collection/Detail/62112?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1186879&randomCode=1540053452&maxW=200&maxH=200,故漆000517,故,漆,漆器
剔紅茶花圓盒,漆器,徑3.5公分,時代待訂,,https://digitalarchive.npm.gov.tw/Collection/Detail/62111?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1186873&randomCode=1691702428&maxW=200&maxH=200,故漆000516,故,漆,漆器
剔紅人物圓盒,漆器,徑5.0公分,時代待訂,,https://digitalarchive.npm.gov.tw/Collection/Detail/62110?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1187098&randomCode=2021633407&maxW=200&maxH=200,故漆000515,故,漆,漆器
剔紅如意雲紋圓盒,漆器,高2.3公分 徑5.0公分,時代待訂,,https://digitalarchive.npm.gov.tw/Collection/Detail/62109?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1185162&randomCode=739262974&maxW=200&maxH=200,故漆000513,故,漆,漆器
褐漆嵌金銀福壽如意,漆器,長49.1公分,清末民初,如意以褐漆為體，嵌金銀絲，首作靈芝形，飾壽桃、蝙蝠，中段以一鶴立於松下為題，最下以菊花禽鳥為圖，構題疏朗，風格素雅，背面有「桐陰山館監製」篆字印款。桐陰山館是民國初年山東濰坊劉東侯、劉仲魯二人設立的嵌銀絲漆店，請畫家賀念初設計圖稿，在濟南、南京、北京等地設有分店，產品外銷到歐洲各國。濰坊嵌銀私漆器始於道光年間，是模仿青銅器上的錯金銀技法，將銀絲嵌入紅木、漆的器物上，色澤深沉，銀絲清晰，精美細緻。,https://digitalarchive.npm.gov.tw/Collection/Detail/62108?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=291990&randomCode=75026525444&maxW=200&maxH=200,故漆000512,故,漆,漆器
山水蒔繪印籠,漆器,高9.5公分,,盒作橢圓高裝形式，分作四層，共成為五節，盒的兩側各有一通孔，可以作穿帶用，以便於攜帶。口部與腹壁垂直，盒壁短矮。器底略作圓狀。通體髹金漆，滿畫山水、人物、松竹、茅屋。盒裏灑金星。,https://digitalarchive.npm.gov.tw/Collection/Detail/62107?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1158463&randomCode=992420056&maxW=200&maxH=200,故漆000506,故,漆,漆器
螺甸鏤金箸,漆器,筷長15.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/62106?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1158398&randomCode=678569761&maxW=200&maxH=200,故漆000500,故,漆,漆器
螺甸鏤金刀,漆器,叉長14.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/62105?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1158395&randomCode=2146481243&maxW=200&maxH=200,故漆000499,故,漆,漆器
螺甸鏤金刀,漆器,刀長23.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/62104?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1158388&randomCode=644677688&maxW=200&maxH=200,故漆000498,故,漆,漆器
嵌玉髓漆圓盒,漆器,高3.5公分 徑7.9公分,,此件即木胎圓形馬丁漆盒，紅黑相間條紋裝飾，盒蓋中央鑲金邊內嵌玉髓，蓋外緣描金花邊裝飾，盒內髹黑漆。,https://digitalarchive.npm.gov.tw/Collection/Detail/62103?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=516855&randomCode=539371946&maxW=200&maxH=200,故漆000494,故,漆,漆器
水渚城池蒔繪印籠,漆器,寬5.1公分 高6.8公分,,盒作高裝扁狀樣式，分為四層，與盒蓋共成五節，兩側面各有一通孔，可以穿繩索便於攜帶。口部與壁垂直，腹壁短矮，器底略圓。盒身髹褐色漆，描金漆繪山水、樓臺、船橋、樹木等風景圖案。花紋間加飾戧金，盒裏髹紅色漆灑金星。,https://digitalarchive.npm.gov.tw/Collection/Detail/62102?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1158520&randomCode=186269350&maxW=200&maxH=200,故漆000492,故,漆,漆器
剔紅菊花圓盒,漆器,徑6.1公分,清 乾隆,,https://digitalarchive.npm.gov.tw/Collection/Detail/62101?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1157023&randomCode=2050165252&maxW=200&maxH=200,故漆000491,故,漆,漆器
剔紅菊花圓盒,漆器,高4.0公分 徑10.4公分,明,扁圓形盒，子母口，盒內髹深褐色漆，底飾折枝花卉，盒蓋飾折枝菊花，佈局滿，中央三朵大花均佔三角，花葉重疊少，花葉間露出黃色地漆，花葉造型平面展開。葉脈與瓣脈略凹下，漆色紅偏黃，用刀直峻，介於永樂風格與嘉萬風格之間。,https://digitalarchive.npm.gov.tw/Collection/Detail/62100?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=188540&randomCode=65994301558&maxW=200&maxH=200,故漆000490,故,漆,漆器
蒔繪花鳥紋漆盒,漆器,高49.5公分 長80.6公分 寬45.7公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/62099?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1156318&randomCode=1375953315&maxW=200&maxH=200,故漆000487,故,漆,漆器
剔紅龍紋八方盒,漆器,長20.6公分 寬20.7公分 高11.4公分,明 嘉靖,,https://digitalarchive.npm.gov.tw/Collection/Detail/62098?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=188527&randomCode=1368862382&maxW=200&maxH=200,故漆000486,故,漆,漆器
紅漆六瓣花式盒,漆器,高1.4公分 徑3.6公分,清,盒作六瓣花形式，口部與壁作垂直之狀，腹壁矮短，器底面平。漆色深紅，盒蓋及器均雕成六瓣花朵形狀，中心飾花蕊紋，器裏漆黑光。無款識。,https://digitalarchive.npm.gov.tw/Collection/Detail/62097?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=282146&randomCode=411062700&maxW=200&maxH=200,故漆000484,故,漆,漆器
剔紅花卉圓盒,漆器,徑7.4公分,明,,https://digitalarchive.npm.gov.tw/Collection/Detail/62096?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1081472&randomCode=1994832267&maxW=200&maxH=200,故漆000481,故,漆,漆器
