name,category,size,era,desc,url,imageUrl_s,id,sk1,sk2,sk3
印尼 帽子,銅器,21x22.5 高35,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76972?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=658589&randomCode=835578965&maxW=200&maxH=200,南購銅000001,南購,銅,銅器
清 17-18世紀 吉祥天母,銅器,高17.5,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76965?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1258872&randomCode=657128849&maxW=200&maxH=200,南購銅000041,南購,銅,銅器
西藏 17-18世紀 六臂白大黑天,銅器,高18.5,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76964?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1258864&randomCode=1675621744&maxW=200&maxH=200,南購銅000040,南購,銅,銅器
西藏 13-14世紀 大日如來,銅器,高41,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76963?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1258842&randomCode=896104065&maxW=200&maxH=200,南購銅000028,南購,銅,銅器
西藏 15-16世紀 金剛總持,銅器,高28,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76962?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1258856&randomCode=1479360239&maxW=200&maxH=200,南購銅000039,南購,銅,銅器
尼泊爾或西藏 蓮師與二明妃三尊像,銅器,高25.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76961?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1258848&randomCode=173818189&maxW=200&maxH=200,南購銅000038,南購,銅,銅器
日本 和歌紋海棠形鐵茶釜,銅器,高17.5 徑26,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76938?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1850547&randomCode=2123309626&maxW=200&maxH=200,南購銅000029,南購,銅,銅器
清末民初 錫茶葉罐,銅器,通高8.6公分 口徑6.4公分 足徑6.7公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76885?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=933210&randomCode=2073336869&maxW=200&maxH=200,南購銅000025,南購,銅,銅器
清晚期 煎茶提籃茶器組 佛鈕銅印,銅器,寬0.5公分 高6.0公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76878?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659534&randomCode=701741378&maxW=200&maxH=200,南購銅000019,南購,銅,銅器
日本 明治時代 煎茶提籃茶器組-銅炭箸,銅器,約長18公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76877?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659530&randomCode=1641729671&maxW=200&maxH=200,南購銅000018,南購,銅,銅器
清晚期 煎茶提籃茶器組 銅茶托,銅器,長8.3公分 寬6.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76876?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659473&randomCode=666118600&maxW=200&maxH=200,南購銅000017,南購,銅,銅器
清晚期 煎茶提籃茶器組 銅茶托,銅器,長8.3公分 寬6.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76875?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659470&randomCode=305756958&maxW=200&maxH=200,南購銅000016,南購,銅,銅器
清晚期 煎茶提籃茶器組 銅茶托,銅器,長8.3公分 寬6.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76874?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659467&randomCode=1213583883&maxW=200&maxH=200,南購銅000015,南購,銅,銅器
清晚期 煎茶提籃茶器組 銅茶托,銅器,長8.3公分 寬6.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76873?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659464&randomCode=1245745251&maxW=200&maxH=200,南購銅000014,南購,銅,銅器
清晚期 煎茶提籃茶器組 銅茶托,銅器,長8.3公分 寬6.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76872?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=659460&randomCode=905093816&maxW=200&maxH=200,南購銅000013,南購,銅,銅器
越南 占婆王朝 林迦罩,銅器,高29.6公分 底徑24公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76854?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1284307&randomCode=810508530&maxW=200&maxH=200,南購銅000027,南購,銅,銅器
清末民初 錫茶葉罐,銅器,通高8.6公分 口徑6.4公分 足徑6.7公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76849?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=933195&randomCode=1479360239&maxW=200&maxH=200,南購銅000024,南購,銅,銅器
日本 江戶時代 雲龍黃銅鬲式風爐,銅器,高17.7公分 徑35.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76826?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=932970&randomCode=1550773908&maxW=200&maxH=200,南購銅000023,南購,銅,銅器
日本 江戸時代 雲龍紋鐵茶釜,銅器,高17.2公分 徑14.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76825?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=932960&randomCode=254053496&maxW=200&maxH=200,南購銅000022,南購,銅,銅器
日本 桃山時代 天命鐵茶釜,銅器,通高24.4 公分 口徑11.5 公分 底徑16.7 公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76823?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=932951&randomCode=289676274&maxW=200&maxH=200,南購銅000021,南購,銅,銅器
日本 江戶時代 古銅花瓶,銅器,高23.7公分 外口徑14.6公分 內口徑4.0公分 足徑8.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/76819?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=932879&randomCode=894373360&maxW=200&maxH=200,南購銅000020,南購,銅,銅器
銅鏡,銅器,徑5.5 厚0.15公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74513?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1300385&randomCode=1805829808&maxW=200&maxH=200,贈銅000451,贈,銅,銅器
牌飾,銅器,連柄長7.3 徑5.4 厚約0.1公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74512?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1300644&randomCode=1802200285&maxW=200&maxH=200,贈銅000450,贈,銅,銅器
牌飾,銅器,連柄長10.5 徑7.6 厚約0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74511?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1300382&randomCode=1925317416&maxW=200&maxH=200,贈銅000449,贈,銅,銅器
牌飾,銅器,連柄長16.3 牌徑10.0 牌厚約0.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74510?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1300379&randomCode=2044805024&maxW=200&maxH=200,贈銅000448,贈,銅,銅器
泡形銅器,銅器,徑3.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74509?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301791&randomCode=1201132722&maxW=200&maxH=200,購銅000288,購,銅,銅器
泡形銅器,銅器,徑5.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74508?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1302011&randomCode=1427656777&maxW=200&maxH=200,購銅000287,購,銅,銅器
北方式月牙形銅飾件,銅器,長17.0 寬4.0公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74507?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301788&randomCode=1320620330&maxW=200&maxH=200,購銅000286,購,銅,銅器
鶴嘴銅斧,銅器,長10.5 寬1.2 孔徑1.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74506?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1302007&randomCode=776616457&maxW=200&maxH=200,購銅000285,購,銅,銅器
鶴嘴斧,銅器,長14.5 寬1.5 孔徑2.1公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74505?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301785&randomCode=318208119&maxW=200&maxH=200,購銅000284,購,銅,銅器
鶴嘴斧,銅器,長19.5 寬1.4 孔徑2.1公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74504?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1302004&randomCode=905093816&maxW=200&maxH=200,購銅000283,購,銅,銅器
鄂爾多斯青銅刀,銅器,長14.3 寬1.7 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74503?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1302001&randomCode=1211853178&maxW=200&maxH=200,購銅000282,購,銅,銅器
鄂爾多斯青銅刀,銅器,長15.0 寬1.3 厚0.25公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74502?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301998&randomCode=1869984431&maxW=200&maxH=200,購銅000281,購,銅,銅器
青銅刀,銅器,長15.3 寬1.6 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74501?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301995&randomCode=1757587756&maxW=200&maxH=200,購銅000280,購,銅,銅器
青銅刀,銅器,長13.9 寬1.4 厚 0.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74500?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301992&randomCode=830218737&maxW=200&maxH=200,購銅000279,購,銅,銅器
鄂爾多斯青銅刀,銅器,長11.2 寬1.4 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74499?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301989&randomCode=1556134136&maxW=200&maxH=200,購銅000278,購,銅,銅器
鄂爾多斯青銅刀,銅器,長10.5 寬1.4 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74498?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301986&randomCode=905093816&maxW=200&maxH=200,購銅000277,購,銅,銅器
鄂爾多斯青銅刀,銅器,長14.0 寬1.2 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74497?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301983&randomCode=1024581424&maxW=200&maxH=200,購銅000276,購,銅,銅器
青銅刀,銅器,長13.5 寬1.9 厚0.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74496?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301980&randomCode=261144429&maxW=200&maxH=200,購銅000275,購,銅,銅器
青銅刀,銅器,長21.7 寬2.3 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74495?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301977&randomCode=29260146&maxW=200&maxH=200,購銅000274,購,銅,銅器
鄂爾多斯青銅刀,銅器,長17.7 寬1.7 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74494?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301974&randomCode=1668530811&maxW=200&maxH=200,購銅000273,購,銅,銅器
鄂爾多斯青銅刀,銅器,長15.8 寬2.3 厚0.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74493?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301971&randomCode=1788018419&maxW=200&maxH=200,購銅000272,購,銅,銅器
鄂爾多斯青銅刀,銅器,長19.7 寬1.9 厚0.35公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74492?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301968&randomCode=1556134136&maxW=200&maxH=200,購銅000271,購,銅,銅器
蕈首銅刀,銅器,長16.5 寬2.3 厚0.6公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74491?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301754&randomCode=2066245936&maxW=200&maxH=200,購銅000270,購,銅,銅器
鄂爾多斯青銅刀,銅器,長18.5 寬1.2 厚0.35公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74490?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301965&randomCode=1986010629&maxW=200&maxH=200,購銅000269,購,銅,銅器
鄂爾多斯青銅刀,銅器,長17.5 寬1.5 厚0.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74489?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301751&randomCode=1953849261&maxW=200&maxH=200,購銅000268,購,銅,銅器
鄂爾多斯青銅刀,銅器,長19.5 寬1.5 厚0.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74488?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301962&randomCode=983598418&maxW=200&maxH=200,購銅000267,購,銅,銅器
鄂爾多斯青銅刀,銅器,長21.0 寬2.2 厚0.35公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74487?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301959&randomCode=1103086026&maxW=200&maxH=200,購銅000266,購,銅,銅器
銅矛,銅器,長22.0 骹長10.1公分 寬3.2 脊厚0.6公分 銎徑1.9公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74486?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301955&randomCode=1409845388&maxW=200&maxH=200,購銅000265,購,銅,銅器
鄂爾多斯青銅刀,銅器,長6.3 寬1.5 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74485?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301748&randomCode=1070924658&maxW=200&maxH=200,購銅000264,購,銅,銅器
鄂爾多斯青銅刀,銅器,長8.1 寬3.2 厚0.6公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74484?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301745&randomCode=1377684020&maxW=200&maxH=200,購銅000263,購,銅,銅器
馬紋銅刀,銅器,長19.0 寬1.8 厚0.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74483?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301742&randomCode=31158964&maxW=200&maxH=200,購銅000262,購,銅,銅器
鄂爾多斯青銅刀,銅器,長13.2 寬2.0 厚0.8公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74482?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301952&randomCode=1529332996&maxW=200&maxH=200,購銅000261,購,銅,銅器
青銅刀,銅器,長16.7 寬1.7 厚0.3 孔徑1.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74481?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301739&randomCode=1714874045&maxW=200&maxH=200,購銅000260,購,銅,銅器
青銅刀,銅器,長17.3 寬1.5 厚0.5 孔徑0.7公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74480?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301949&randomCode=878292676&maxW=200&maxH=200,購銅000259,購,銅,銅器
青銅刀,銅器,長16.4 寬1.6 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74479?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301736&randomCode=412793405&maxW=200&maxH=200,購銅000258,購,銅,銅器
北方式青銅刀,銅器,長17.1 寬1.8 厚0.4 孔徑0.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74478?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301946&randomCode=2023364112&maxW=200&maxH=200,購銅000257,購,銅,銅器
青銅刀,銅器,長13.5 寬1.6 厚0.6 孔徑1.1公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74477?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301733&randomCode=719552767&maxW=200&maxH=200,購銅000256,購,銅,銅器
鄂爾多斯青銅刀,銅器,長7.2 寬1.6 厚0.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74476?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301730&randomCode=1377684020&maxW=200&maxH=200,購銅000255,購,銅,銅器
青銅刀,銅器,長7.4 寬1.3 厚0.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74475?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301943&randomCode=1723695683&maxW=200&maxH=200,購銅000254,購,銅,銅器
銅柄鐵鑿,銅器,長8.8 寬1.2 厚0.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74474?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301940&randomCode=1986010629&maxW=200&maxH=200,購銅000253,購,銅,銅器
青銅刀,銅器,長17.0 寬2.1 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74473?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301727&randomCode=569802609&maxW=200&maxH=200,購銅000252,購,銅,銅器
鄂爾多斯青銅刀,銅器,長18.8 寬2.1 厚0.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74472?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301937&randomCode=1334970309&maxW=200&maxH=200,購銅000251,購,銅,銅器
青銅刀,銅器,長15.5 寬2.5 厚0.4公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74471?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301724&randomCode=1415205616&maxW=200&maxH=200,購銅000250,購,銅,銅器
青銅刀,銅器,長13.5 寬1.5 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74470?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301934&randomCode=683929989&maxW=200&maxH=200,購銅000249,購,銅,銅器
塔加爾式青銅刀,銅器,長15.0 寬1.8 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74469?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301721&randomCode=869471038&maxW=200&maxH=200,購銅000248,購,銅,銅器
青銅刀,銅器,長16.0 寬0.8 厚0.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74468?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301931&randomCode=32889669&maxW=200&maxH=200,購銅000247,購,銅,銅器
鄂爾多斯青銅刀,銅器,長14.8 寬1.5 厚0.2公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74467?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301718&randomCode=1176230400&maxW=200&maxH=200,購銅000246,購,銅,銅器
方環首銅刀,銅器,長17.2 寬1.8 厚0.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74466?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1300410&randomCode=1386673771&maxW=200&maxH=200,購銅000245,購,銅,銅器
鄂爾多斯青銅刀,銅器,長12.5 寬1.7 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74465?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1300674&randomCode=1720234273&maxW=200&maxH=200,購銅000244,購,銅,銅器
青銅刀,銅器,長13.5 寛1.5 厚0.35公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74464?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1300671&randomCode=650037916&maxW=200&maxH=200,購銅000243,購,銅,銅器
青銅刀,銅器,長約11.0 寬1.85 厚0.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74463?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1300407&randomCode=1506161379&maxW=200&maxH=200,購銅000242,購,銅,銅器
青銅斧,銅器,長11.8 寬4.5 銎口長4.1 銎口寬1.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74462?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301714&randomCode=2021633407&maxW=200&maxH=200,購銅000241,購,銅,銅器
青銅斧,銅器,長9.5 寬5.1 銎口長5.0 銎口寬1.65公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74461?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301710&randomCode=1490080695&maxW=200&maxH=200,購銅000240,購,銅,銅器
青銅斧,銅器,長8.3 寬4.0 銎口長4.3 銎口寬1.5公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74460?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301706&randomCode=958527983&maxW=200&maxH=200,購銅000239,購,銅,銅器
鄂爾多斯青銅斧,銅器,長8.4 寬3.2 孔徑3.3公分,,,https://digitalarchive.npm.gov.tw/Collection/Detail/74459?dep=U,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=1301927&randomCode=2135760787&maxW=200&maxH=200,購銅000238,購,銅,銅器
